__yearly__,gtrader,lrxm,scr,cxs,gcarbb,yed,lrx,oms,canratio,skrat,urxf,gcarb,inft,oxs,int,gdnratio,rel_red,techl,gcarbrb,glnratio,itax,tfp,prof,ctax,glnt,lock,finc,expspb,head55,sharee,lti,itaxr,gcarbr,shareh,labsh,urx,sdli,dep,solv,eff,lrxf_switch,can,taxr,head19,enab,expeb,lrxf,gdfxsh,user,ctaxr,exphb,prem,canoth,sharex,sharesp,gint,climloss,goth,yen,popt,xtr_S,yer,rpdi,xtn_S,expsp,mtn_S,pr,k,gdn,lives,rc,mtn,lnn,popwam,xtn,xtd_S,gip,gini_disp,coalc,lnnf,yft_S,yen_S,pg,xtr,ipr,poil,pm25,exp,oilc,hic,mtd,pcr,lfnm,gdi,gcom,gasc,ec,ybar,xtdno_S,lfn,mtr_S,itr,mtr,popwaf,igr,ogi,rev,yer_S,pe,pc,gcr,expe,co2,popwa,exph,gtrade,yft,tax,ogc,lfnf,exr,res_pr,res_expe,res_ybar,res_popwa,res_rc,res_mtr_S,res_glnt,res_expeb,res_climloss,res_finc,res_gcom,res_expspb,res_pc,res_co2,res_sharex,res_oilc,res_gcarbrb,res_pg,res_canoth,res_gini_disp,res_labsh,res_enab,res_gcarbb,res_gcarbr,res_eff,res_tfp,res_lives,res_gdfxsh,res_xtr,res_ctaxr,res_mtd,res_xtdno_S,res_itaxr,res_yer_S,res_user,res_poil,res_ogc,res_exph,res_gtrader,res_prem,res_gasc,res_gdn,res_mtn_S,res_coalc,res_inft,res_yft,res_hic,res_dep,res_lock,res_pm25,res_scr,res_igr,res_goth,res_sharesp,res_exr,res_lnn,res_ogi,res_gip,res_gcr,res_cxs,res_rel_red,res_yen_S,res_ec,res_shareh,res_popwaf,res_mtr,res_sharee,res_popt,res_pcr,res_lnnf,res_oms,res_urxf,res_yed,res_ipr,res_solv,res_pe,res_lrxm,res_oxs,res_techl,res_xtr_S,res_exphb,res_xtn_S,res_expsp,res_yft_S,res_gint,res_skrat,res_lrxf,res_taxr,cmud,cxud,remit,revg,wdr,wld_poil,wld_pr,wld_co2,wld_oilc,wld_techl,wld_coalc,wld_pg,wld_gasc,wld_lock,wld_pc,usa_int,usa_inft,eff_eviews,climloss_eviews,co2_eviews,ctax_eviews,ec_eviews,expe_eviews,exph_eviews,expsp_eviews,exr_eviews,gasc_eviews,gcarb_eviews,gcom_eviews,gcr_eviews,gdfxsh_eviews,gdn_eviews,goth_eviews,gtrade_eviews,hic_eviews,igr_eviews,ipr_eviews,itax_eviews,lives_eviews,lrx_eviews,lnn_eviews,mtr_eviews,ogc_eviews,ogi_eviews,oilc_eviews,oms_eviews,pcr_eviews,pm25_eviews,prem_eviews,prof_eviews,rc_eviews,rpdi_eviews,scr_eviews,taxr_eviews,techl_eviews,user_eviews,xtn_eviews,yft_eviews,rel_red_eviews,can_eviews,xtd_S_eviews,xtdno_S_eviews,xtr_eviews,lnnf_eviews,urx_eviews,,__unknown__,
2010,0.047672403,0.854996046,54266.137,0.321408927,-57941.62068,0.685893147,0.8337215,0.077144202,-3.688377001,0.40349781,1.08,-57941.62068,5.0,0.079057138,9.0,46.78633214,13.82716049,3.432843673,-22.87053271,-2.858025834,218649.0,-0.001521324,1051892.312,148655.0,-2.858025834,0.0,21.36949348,118946.2496,46.8,0.0,13.13525,0.147785758,-22.87053271,0.0,0.456717171,1.11,0.63975261,0.029778963,0.0,0.615232438,0.0,-4.276,0.024032161,4.0,0.65,8690.782074,0.8115656,0.512,12.94215039,0.141321501,61960.90943,324.1208264,-3.014941506,0.0,0.0,2.515926172,24080.34562,135307.7283,2157828.0,87967.655,91.75741527,3146011.895,1651878.492,83.47360031,118946.2496,92.99465882,33.68142225,7537294.274,1009568.575,0.221,0.268697718,1730901.835,50683.54,31360.923,1553687.167,0.909720485,25400.0,34.9,0.609326486,24175.036,144.058325,115.9317499,9.03246004,1990912.711,641929.9366,11.47499397,39.36539699,649907.0,0.668223327,0.691731234,0.823695819,2138836.203,26813.465,3009337.823,31353.61066,0.32662548,1.872873011,7.168303385,0.857352095,51252.44211,96.84886354,874988.397,2101384.754,30113.372,233058.4604,240500.2641,588235.7183,144.99376,12.08601936,4.869914585,188393.2003,8690.782074,136.1131,61474.295,61960.90943,74068.0,3125715.23,26276.0,194408.7948,24438.97695,18612.91667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043022294,1.066440331,153742.6919,11868.0,833.6899581,79.63475047,0.12125312,32051.0227,172.4497491,15.45154143,150.7142369,10.90939051,113.6619177,0.0,105.4308333,0.136666667,2.0,,,,0.0,0.11494496,-1049.34847,-7481.327335,-14361.89102,1035.880833,0.05850424,-20279.56724,-1917.367712,9168.492469,-0.02165666,74157.20513,,0.0,,24077.24289,,0.0,-0.14643341,0.000100984,-0.01113597,0.01660121,8023.091118,-0.05171085,0.02556574,-0.00541882,0.02518915,,-14.05916628,-1630.340522,,0.0,-80447.56199,0.00902457,-0.02206694,1.60135016,0.0,0.00012984,3.31010305,0.0,-0.00903672,0.10967327,-0.01864214,-0.0123884,0.0,,,
2011,0.036885849,0.865127859,89278.67015,0.323439171,-77106.23,0.8317186,0.8385705,0.097963477,0.171905685,0.424280058,0.9,-77106.2262,5.0,0.087902304,15.0,45.5585193,13.61386139,3.456914489,-25.91898,-1.147271416,272873.0,0.011059664,1355128.584,196058.0,-1.147271,0.0,21.36949348,142669.1,43.8,0.0,16.95383333,0.149292648,-25.91898172,0.0,0.459463582,1.0,0.63975261,0.034437783,0.0,0.630613249,0.0,0.233,0.028918021,3.35,0.65,9770.417,0.8111884,0.512,18.00213376,0.144678522,71511.13,397.8290943,-2.765402438,0.0,0.0,2.351887455,25583.03063,157257.3714,2779880.0,88871.384,101.6529125,3342332.37,1803662.827,107.605945,142669.129,113.2075465,32.72047735,8084349.737,1266472.166,0.138,0.384163094,2321858.477,51622.627,31566.42,2206971.03,1.05856234,29786.0,34.9,0.726157248,24611.563,153.0419983,135.5394386,12.47886442,2205620.931,600315.9761,16.40972491,38.4869748,751298.0,0.726673882,0.820930942,1.06143738,2226463.19,27308.989,3192247.849,38345.08996,0.2945952,2.131589424,7.489040494,0.956275479,52144.06768,100.8161989,806623.1697,2187466.28,30615.673,206307.1936,251520.5255,719405.2314,154.0418008,15.23872346,5.938066303,201812.4989,9770.417023,145.0478,62182.09257,71511.13422,81406.0,3320639.087,38469.0,246040.853,24835.07871,20509.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.111745041,1.14906885,176383.85,12103.0,939.939179,111.0824721,0.117793718,33100.0654,174.1615602,15.46658956,158.1947097,14.72930883,116.4138864,0.0,125.7366667,0.0525,2.0,0.01538081,0.56499085,-0.03589364,0.0,0.11130802,-2077.255725,-15203.73845,-30332.37215,1338.445833,-0.33378824,-26987.17917,-3642.242801,4764.804764,-0.0242,172333.8845,21949.64304,0.0,0.07641986,23026.9971,,0.0,-0.08989553,0.004654803,-0.01868068,-0.034253,10299.45317,-0.1479689,-0.09896321,0.01782638,-0.01255534,-0.02611851,7.20969961,0.0,,0.0,35086.42148,0.00488586,-0.00016939,1.78666294,0.0,-0.00916913,3.4128456,3.98e-06,0.02267509,0.07490688,-0.01048553,-0.01794408,0.0,,,
2012,0.0274427,0.868378572,-21123.71,0.2873188,-99004.61,0.9225925,0.8421898,0.0855397,5.947247,0.430875572,0.93,-99004.61,5.0,0.0811557,9.0,48.1131,13.89578,3.494775,-35.03266,-6.856424,258080.0,0.0175764,1600508.0,215798.0,-6.856424,0.0,24.56331,172153.3,40.8,0.0,13.47167,0.1233975,-35.03266,0.0,0.4642363,1.03,0.6358282,0.0336668,0.0,0.6459941,0.0,9.267,0.0262974,2.7,0.65,10640.76,0.8153498,0.512,13.68328,0.134831,90217.24,423.6402,-6.1918,0.0,0.0,2.554257,26925.47,192979.3,3245419.0,89801.93,117.6217,3517717.0,1993696.0,124.7006,172153.3,119.2418,30.63603,8633905.0,1561472.0,0.072,0.4952468,2483567.0,52436.63,31841.457,2597264.0,1.060183,39884.0,34.7,0.6739993,25096.32,162.505,155.82,13.87117,2552106.0,574137.7,15.93883,37.22745,955967.9,0.7421262,0.8956597,1.040712,2335097.0,27650.439,3473717.0,39093.6,0.3249927,2.236365,7.759153,0.965105,52982.35,109.9852,821729.9,2386411.0,31068.764,247592.2,343212.0,733448.2,162.1249,15.20671,3.707265,216318.6,10640.76,135.6859,62910.22,90217.24,71276.0,3525964.0,44959.0,299860.6,25331.91,20828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099392,1.118636,208280.0,10267.0,987.4272,111.9596,0.1102897,33659.0,176.5767,15.48205,158.9142,16.74817,119.4036,0.0,105.5042,0.0858333,2.0,0.01538085,0.55862764,-0.04795943,-0.094148,0.01460036,-1162.613604,-9857.170965,-18809.53696,-297.0425,-0.140135,-34651.61565,1532.852905,-23439.38103,-0.00384646,62418.38053,35721.92863,0.0632272,0.00690255,-31157.42938,,0.01746492,-0.06962069,0.003423964,-0.01946813,-0.01811822,26937.22707,0.20713025,-0.15845833,-0.01796261,-0.02206813,-0.03750884,1.32714008,0.2042057,,1.08113131,-110398.9064,-0.00262062,0.00943575,1.78073494,0.18195452,-0.00118716,3.55150798,-5.347e-05,-0.00755346,-0.06213129,0.10436483,-0.01936696,-3.39e-06,,,
2013,0.0261071,0.88002429,-40095.84,0.2400361,-34278.69,0.966514,0.8529191,0.0638713,4.522783,0.448701944,1.14,-34278.69,5.0,0.0598019,7.0,51.68903,13.89578,3.543957,-11.62235,-7.443931,300607.0,0.0228389,1758796.0,231146.0,-7.443931,0.0,27.75713,197784.8,37.9,0.0,10.37417,0.1281976,-11.62235,0.0,0.4643786,1.32,0.6358282,0.0319495,0.0,0.6613749,0.0,7.744,0.0229085,2.65,0.65,14105.84,0.8252107,0.512,9.865695,0.1314229,107739.5,486.3241,-6.951099,0.0,0.0,2.919246,28385.33,149817.0,3584262.0,90752.59,138.0574,3708443.0,2190288.0,143.1864,197784.8,139.4913,28.63101,9223327.0,1852670.0,0.215,0.5341404,2920030.0,53575.12,32177.245,2997380.0,1.037151,54084.0,34.7,0.719894,25678.9,174.1793,171.222,14.66163,2995509.0,598862.3,17.00744,36.83591,1094123.0,0.7563838,0.9547311,1.042748,2456056.0,28316.757,3590745.0,44096.69,0.3387497,2.349168,8.049802,0.9709986,54291.77,129.0615,865271.0,2800321.0,31476.825,266408.7,385053.5,827313.0,170.9151,15.625,4.975727,232023.8,14105.84,140.8932,63654.07,107739.5,78253.0,3779268.0,46548.0,335355.4,25975.01,20933.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.083173,1.125137,230267.6,11124.0,1049.723,108.844,0.1030716,33869.8,178.4516,15.49795,162.0244,16.16939,121.3543,0.0,90.89667,0.0583333,2.0,0.0153808,0.56284118,-0.00672216,-0.0708284,0.01754094,-671.5312032,-5129.112202,-9415.863551,-519.42,-0.10756153,-11997.54389,7310.721691,-18044.13102,-0.00126137,20341.49944,-43162.3,0.100602,-0.02598465,-12521.30391,,-0.09687132,0.14104813,0.01079955,-0.01931276,0.04405687,21219.4538,0.06852581,-0.08175757,-0.02117746,-0.03165724,-0.00220827,52.54643319,0.111783,,-0.99707398,-19158.75546,-0.0033889,0.02589669,0.52810511,0.32457655,-0.00371309,3.37387358,5.156e-05,-0.02600029,-0.01669198,0.09908367,-0.018399,2.51e-06,,,
2014,0.0280979,0.87998485,-52548.67,0.2268777,-21899.21,1.001912,0.8539778,0.0575678,4.627704,0.47091054,1.11,-21899.21,5.0,0.0516315,6.5,54.71596,14.14392,3.573428,-6.488929,-6.289603,334651.0,0.0138303,1912275.0,207807.0,-6.289603,0.0,30.95094,207752.8,35.0,0.0,8.665,0.129208,-6.488929,0.0,0.469285,1.26,0.6338679,0.029995,0.0,0.6767557,0.0,8.617,0.0218631,2.6,0.65,14383.1,0.827383,0.512,7.477025,0.10867,112264.9,452.5351,-9.4812,0.0,0.0,3.097414,30083.81,154008.6,3937856.0,91713.85,154.017,3930343.0,2224985.0,160.8897,207752.8,154.7915,27.53889,9892032.0,2154636.0,0.038,0.5707679,3273530.0,54309.11,32563.322,3402495.0,1.044623,66738.0,34.6,0.8698209,26054.45,184.7332,186.2047,15.10685,3341794.0,683896.7,15.73515,34.89602,1123418.0,0.7791915,0.9937276,1.03629,2606367.0,28655.23,3874327.0,46678.04,0.3546954,2.574476,8.39,0.9986939,55002.13,145.5874,945358.3,3158893.0,31843.658,261461.5,370489.3,875742.5,181.1421,14.50224,4.596722,248265.0,14383.1,159.5828,64406.98,112264.9,95603.0,4008261.0,47844.0,351789.9,26346.9,21148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.060988,1.110168,253776.0,11050.0,1110.045,98.94337,0.09914,34117.57,179.5816,15.51427,162.378,16.3293,122.2417,0.0,77.8875,0.0325,2.0,0.0153808,0.57079608,0.01123214,0.07575,0.0421035,-526.772477,-4111.635145,-7608.82265,-413.4226,-0.1032212,-7664.724923,6611.51868,11782.46732,-0.0025478,44567.12391,4191.6,0.0357395,-0.01229672,23639.50025,,-0.15216348,-0.18343243,0.001626247,-0.01656082,0.04206989,4152.308072,-0.07452739,-0.07192596,-0.00370644,-0.01340971,-0.04945746,-27.11094262,0.058425,,0.03143621,-13124.59143,-0.0010454,-0.00142127,0.30548749,-0.12984366,0.00794657,3.82352466,-1.26e-05,-0.01456873,0.00463096,0.06319696,-0.01668326,1.243e-05,,,
2015,0.0263833,0.880709906,10828.51,0.1794162,-1622.309,1.0,0.8533067,0.0384764,-1.055355,0.456178753,1.7,-1622.309,5.0,0.0263209,6.5,57.09777,14.39206,3.597143,-0.4053944,-6.169897,347521.2,0.011218,2026377.0,200030.0,-6.169897,0.0,30.89923,231960.3,31.1,0.0,7.1175,0.1219569,-0.4053944,0.0,0.4730307,1.85,0.6319088,0.0284987,0.0,0.6921365,0.0,-2.03938,0.0234741,2.2,0.65,15058.8,0.8251649,0.512,5.511423,0.0987131,129728.2,397.8291,-16.56808,0.0,0.0,3.426105,32093.2,229323.0,4192862.0,92677.08,173.4904,4192862.0,2371691.0,173.4904,231960.3,171.9617,23.67632,10643900.0,2394031.0,0.052,0.5229705,3731151.0,54575.29,33014.628,3764320.0,1.0,82022.0,34.5,1.098444,26076.68,195.6212,193.2411,9.744925,3764320.0,734825.0,8.537472,32.46644,1254929.0,0.8700629,1.0,1.0,2849540.0,29076.309,4192862.0,53100.38,0.3703284,2.861806,8.9875,1.0,55603.96,171.9617,1033780.0,3731151.0,32148.303,298954.9,421640.6,996234.2,193.2411,9.802152,4.217676,265544.8,15058.8,184.4356,65162.93,129728.2,99315.0,4244504.0,56723.0,374519.6,26527.65,21697.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,282068.4,11844.0,1120.4,52.39942,0.0852347,34043.37,183.4892,15.53092,158.5145,10.30536,125.0878,0.0,63.51668,0.0533333,2.0,0.0153808,0.58024414,-0.02423985,0.0445613,0.02535122,28.73747954,247.5669704,442.6617244,-84.87,-0.14551885,-567.8081045,21478.88459,-19730.96834,-0.00640772,-47968.31272,75314.4,-0.183856,-0.02574853,-19135.88293,0.0,0.135174,0.01273093,-8.21765e-05,-0.02469565,0.07836487,23401.03869,0.1312389,-0.03695366,-0.01669966,-0.0028137,-0.07604547,-25.05046394,0.45036256,0.0,-0.49976217,63339.00753,0.001611,-0.0087849,0.0206026,-0.43372604,0.0031783,3.85841285,3.93e-06,-0.02819767,-0.00116648,0.13595477,-0.0245347,5.86e-06,,,
2016,0.022802,0.879138945,-10872.79,0.1670298,-2247.07,1.011106,0.8517279,0.033705,0.3042433,0.476874511,1.7,-2247.07,4.75,0.0171018,6.5,59.66214,14.60396,3.613838,-0.552451,-3.962682,385338.0,0.00792544,2162807.0,188485.0,-3.962682,0.0,30.84751,225872.3,27.2,0.0,6.96,0.1227527,-0.552451,0.0,0.4747148,1.85,0.6319088,0.0271367,0.0,0.7075173,0.0,0.624539,0.0264867,1.8,0.65,15529.91,0.8236732,0.512,5.393721,0.0871483,137673.9,397.8291,-18.63376,0.0,0.0,3.230425,34086.44,273899.2,4502733.0,93640.44,197.542,4453273.0,2485699.0,192.1876,225872.3,186.9293,22.88425,11491370.0,2686427.0,0.162,0.6005209,4100294.0,54825.79,33172.242,4215636.0,0.9728951,86783.0,34.5,1.188646,26242.34,205.8552,205.2762,6.543635,4286181.0,838408.8,7.162425,30.24131,1253677.0,0.9307731,1.026682,0.9532308,3057557.0,29163.009,4586039.0,57311.9,0.3685914,3.088531,9.585,0.9751968,55859.18,198.2467,1136311.0,4301470.0,32411.119,297902.6,402237.0,1075248.0,205.243,9.202888,4.713275,285566.9,15529.91,185.4322,65583.36,137673.9,96125.0,4466557.0,67958.0,385580.9,26696.17,21935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962216,0.9694582,307090.0,8378.0,1145.903,44.04752,0.0823833,34034.53,186.8301,15.54778,156.4612,6.936873,127.9638,0.0,71.12264,0.3191667,2.0,0.0153808,0.57907545,-0.06066562,0.0467219,0.00711826,-172.4751805,-1529.006333,-2508.537764,-359.253175,-0.21304201,-786.4746613,6853.479571,8220.644204,-0.00271887,100554.0525,44576.2,0.067928,0.00492306,21010.83914,0.0,0.24449688,0.1083852,-0.001211558,-0.02126435,0.05985511,6901.885322,-0.05815661,-0.10479584,0.00083991,-0.01078925,-0.08233761,12.42300931,0.343946,0.0,-0.08086587,-21619.99861,0.0030126,-0.01428702,0.02679351,-0.08664742,0.00505129,4.49928157,-5.523e-05,0.00017677,0.04848474,0.10880393,-0.02111149,8.65e-06,,,
2017,0.0190765,0.88534429,-33674.47,0.1967257,-4096.491,1.052418,0.8555934,0.0358101,-0.7377219,0.494178467,1.7,-4096.491,4.5,0.0279885,6.25,58.22279,14.60396,3.63318,-1.002955,-2.469303,433825.0,0.00904642,2433676.0,217200.0,-2.469303,0.0,30.79579,262748.5,24.8,0.0,7.0675,0.1243578,-1.002955,0.0,0.4677175,1.87,0.6319088,0.0259242,0.0,0.7228981,0.0,-1.650873,0.0281386,1.8,0.65,17508.06,0.8252751,0.512,5.665556,0.0892477,141950.3,397.8291,-22.92187,0.0,0.0,3.393274,36408.49,335475.7,5005975.0,94600.64,230.601,4756640.0,2633109.0,227.3457,262748.5,221.0747,20.98273,12445680.0,2914618.0,0.284,0.802046,4945460.0,55410.09,33309.863,5085742.0,0.9858832,98901.0,34.5,1.187695,26516.73,217.8556,223.7799,7.61574,5003481.0,923719.7,8.824344,29.62673,1355034.0,0.9743176,1.062832,0.9784828,3282289.0,29490.697,4945973.0,65636.11,0.3427448,3.306803,10.1825,0.9843769,56466.01,232.9391,1252215.0,5054212.0,32686.447,328494.9,431377.5,1231421.0,219.2246,10.83709,6.566533,306541.6,17508.06,182.584,65996.31,141950.3,97018.0,4726937.0,78783.0,402548.6,26975.31,22370.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961214,1.004799,335551.3,7580.0,1223.159,54.40091,0.0755378,34447.75,189.4268,15.56469,157.3968,8.09513,131.4323,0.0,99.42222,0.9466667,2.0,0.0153808,0.58773508,-0.02448383,0.0144548,0.01827153,-715.3483163,-5799.837795,-10735.43825,-113.285,-0.27228458,-1433.772516,-9896.523832,20144.39643,-0.00490617,77295.65528,61576.5,-0.157263,-0.00376431,18201.36454,0.0,0.10588269,0.11648209,0.003954856,-0.02014803,0.067665,1213.547477,0.02989652,-0.10302608,0.00366573,-0.00897639,-0.02509682,5.84181415,0.567625,0.0,-0.99630744,-22700.19694,0.0016519,-0.00629564,0.04548692,-0.93277414,-0.00106608,4.30608596,3.653e-05,-0.0017544,0.02929973,0.08309132,-0.01979151,-9.94e-06,,,
2018,0.0148891,0.889081359,-129432.0,0.1967257,-13825.61,1.08818,0.8589278,0.0358101,2.352582,0.50293182,1.03,-13825.61,4.25,0.0279885,6.25,55.02908,14.85149,3.642739,-2.888442,-1.291261,478802.0,0.00445997,2700912.0,251156.0,-1.291261,0.0,30.79579,268885.8,22.4,0.0,7.371875,0.1235859,-2.888442,0.0,0.4665951,1.16,0.6299508,0.0255014,0.0,0.7382789,0.0,5.768853,0.0306719,1.8,0.65,20594.3,0.8283201,0.512,6.253523,0.0929893,158229.6,373.4234,-18.46285,0.0,0.0,3.597436,38984.68,385562.0,5542332.0,95545.96,263.4975,5093210.0,2788712.0,259.5141,268885.8,251.2824,19.03321,13488830.0,3049894.0,0.134,0.7603966,5679497.0,56365.83,33444.959,5865550.0,0.9848825,109718.0,34.4,1.58225,27010.95,230.0908,245.2137,9.360112,5717254.0,1018027.0,11.42205,29.50008,1435435.0,1.037096,1.100456,0.9961382,3520581.0,29735.289,5253839.0,72695.72,0.3477474,3.727491,10.78,0.9741868,57027.34,262.7721,1360531.0,5701515.0,32948.682,342504.0,449982.2,1363869.0,234.7365,10.9935,7.207862,325791.3,20594.3,211.7741,66393.64,158229.6,87333.0,4992412.0,94366.0,428025.1,27292.05,22602.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027579,1.043976,361632.8,7779.865,1296.805,71.07119,0.0685196,35152.02,191.2071,15.5815,159.8562,10.04922,138.0541,0.0,111.6931,1.973333,2.0,0.0153808,0.59349462,-0.04706696,0.0837584,0.06625444,-699.8106804,-5376.767554,-9136.953168,-271.367025,-0.1847715,-4838.962973,-7524.700002,-632.1364308,-0.00257713,48236.21025,50086.3,0.239495,-0.00184257,6606.161299,0.0,0.00850915,-0.16004763,0.003146477,-0.0144489,0.0455501,11797.57867,0.00880825,-0.07721684,-0.00080629,-0.00695908,0.00171782,-20.16867815,0.286703,0.0,-0.55163516,-95446.79854,0.0025333,-0.01546783,0.13808808,0.67913724,0.0014375,4.88387252,1.605e-05,0.00161764,-0.03448323,0.0631043,-0.01469224,1.253e-05,,,
2019,0.0125783,0.889631341,-204490.4,0.1967257,-7031.795,1.107644,0.8583484,0.0358101,4.763873,0.607652415,2.01,-7031.795,4.0,0.0279885,6.0,54.97956,14.85149,3.632453,-1.231542,-4.176437,512666.1,-0.00479929,2946892.0,273198.1,-4.176437,0.0,30.79579,328481.1,20.0736,0.0,7.7075,0.1199021,-1.231542,0.0,0.4665951,2.04,0.6299508,0.0229485,0.0,0.7536597,0.0,12.4776,0.0322801,1.436201,0.65,25170.42,0.8266913,0.512,6.615666,0.0927072,195132.3,318.1038,-12.8799,0.0,0.0,3.762352,41720.4,442658.1,6037348.0,96462.11,281.1829,5450623.0,2895191.0,279.7202,328481.1,271.3627,17.33266,14786590.0,3319307.0,0.059,0.6404143,6254976.0,56139.06,33581.29,6447619.0,0.9947982,124884.0,34.4,2.067279,26881.77,241.4366,261.9212,9.355783,6100985.0,1189854.0,10.38315,29.38658,1747987.0,1.103961,1.13123,1.012532,3779696.0,29874.968,5709375.0,79729.97,0.3546954,4.16635,11.34067,0.991405,57308.15,284.7121,1607303.0,6177559.0,33184.31,417448.4,588441.3,1495841.0,251.2089,9.112126,5.844967,344688.5,25170.42,247.7089,66765.6,195132.3,81100.0,5238587.0,106832.5,485877.9,27433.18,23050.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.048884,1.062799,391854.1,6688.0,1286.294,64.03192,0.0623976,35173.7,191.8012,15.59809,157.6857,9.94467,140.3936,0.0,88.98251,2.104167,2.0,0.0153808,0.59636767,-0.04038103,-0.0060224,0.04600716,-450.2169263,-3490.282019,-5875.458224,-3.851,-0.22661351,-2461.127317,18305.71637,-51391.68918,-0.00490475,-13697.85407,57096.1,-0.0860677,-0.0074848,-52382.05297,0.0,0.03083945,-0.07970167,-0.001179074,-0.03062013,0.04610457,50196.82346,0.25054049,-0.11932684,-0.00185171,0.00240553,-0.01197579,-48.57824578,-0.39640131,0.0,2.02251618,-73305.09749,0.0016082,-0.03350776,0.06343288,0.22071668,0.00853136,4.39387791,-2.773e-05,-0.00409332,-0.01114445,0.07301541,-0.03149709,-6.53e-06,,,
